Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,gql/comment_events,272,0,610,679.3973606610213,330.97039999847766,1543.306500010658,17340.0,0.9077780037865281,0.0,610,710,820,880,1100,1200,1300,1400,1500,1500,1500
POST,gql/overfetch_partial,281,0,530,594.0160423485016,321.61439998890273,1618.1951000035042,1389.0,0.9378147759706411,0.0,530,630,710,750,920,1000,1200,1200,1600,1600,1600
POST,gql/project_comments,584,0,620,667.70149383612,344.0772000030847,1527.7720000012778,39924.0,1.949052772835781,0.0,620,710,770,810,960,1100,1300,1300,1500,1500,1500
POST,gql/topic_events,280,0,630,678.147282142371,330.36469999933615,1641.53599999554,19637.0,0.9344773568390731,0.0,630,750,810,860,960,1100,1200,1500,1600,1600,1600
POST,gql/topic_full,552,0,610,664.2154221014567,331.68239999213256,1518.0217000015546,31133.0,1.8422553606256011,0.0,610,700,770,820,980,1100,1300,1300,1500,1500,1500
POST,gql/topics_flat,285,0,600,661.032664561348,331.66399999754503,1732.1188999922015,17105.0,0.9511644524969136,0.0,600,730,780,840,980,1100,1300,1400,1700,1700,1700
POST,gql/topics_nested,900,0,560,616.8840277776892,327.04869999724906,1532.1871000051033,12129.0,3.003677218411306,0.0,560,660,730,770,910,1100,1200,1300,1500,1500,1500
,Aggregated,3154,0,590,647.3590199111587,321.61439998890273,1732.1188999922015,21210.2745719721,10.526219940965843,0.0,590,690,760,810,960,1100,1200,1300,1600,1700,1700
